#Date: 9 June 2021
#Data extracted from tr20271121628.hld file
#T1(TRB=2) / T3(TRB=0) / T4(TRB=1)
#nEvent nTRB row col time(ns) charge(ns)
843 1 1 2 3814.87 776.616 
844 2 5 9 3807.42 1416.13 
844 0 3 8 3810.58 303.02 
844 0 8 10 3775.04 163.064 
844 1 6 10 3813.81 184.239 
845 2 7 7 3807.09 957.797 
845 0 7 9 3810.72 347.813 
845 1 8 11 3813.21 66.4191 
846 2 2 7 3804.41 515.814 
846 0 4 8 3807.9 383.552 
846 1 5 8 3810.91 65.5432 
847 2 5 1 3808.59 1105.31 
847 0 4 5 3813.51 826.493 
847 1 3 8 3816.88 206.768 
848 2 2 10 3809.77 952.131 
848 0 3 6 3813.98 298.496 
848 1 5 3 3817.48 665.816 
849 2 3 1 3809.97 878.266 
849 0 4 4 3814.14 1085.77 
849 1 4 7 3816.96 417.298 
850 2 9 7 3807.65 475.901 
850 0 8 9 3811.37 333.408 
850 1 7 12 3814.25 231.568 
851 2 10 7 3810.46 26.8125 
851 2 9 7 3809.82 674.349 
851 0 8 9 3814.25 126.972 
851 1 6 10 3817.22 516.006 
852 2 10 9 3807.19 913.617 
852 0 7 9 3810.97 107.195 
852 1 4 9 3814.02 209.463 
853 2 2 9 3807.6 2609.97 
853 0 4 10 3810.93 172.611 
853 1 5 11 3813.89 655.955 
854 2 9 9 3810.55 576.486 
854 0 10 10 3777.94 246.65 
854 1 10 11 3781.39 15.8013 
854 1 10 10 3782.24 56.2024 
855 2 5 11 3805.41 566.868 
855 0 6 10 3809.6 76.961 
855 1 5 8 3812.59 224.391 
856 2 9 9 3808.2 1007.9 
856 0 6 9 3811.54 271.216 
856 1 3 9 3815.32 479.431 
857 2 1 5 3809.88 656.967 
857 0 4 6 3814.33 444.12 
857 1 6 7 3816.56 763.783 
858 2 4 5 3812.38 202.226 
858 0 3 4 3815.03 1043.84 
858 1 1 2 3818.67 726.743 
859 2 2 12 3807.07 723.583 
859 0 2 9 3811.28 154.813 
859 1 2 7 3813.95 284.474 
860 2 7 3 3808.89 134.428 
860 0 4 4 3812.4 419.986 
860 1 1 4 3815.22 1145.07 
861 2 5 4 3811.98 594.446 
861 0 7 4 3778.08 170.609 
861 1 8 4 3858.31 1.00705 
861 1 9 4 3781.56 225831 
862 2 6 3 3807.4 840.387 
862 0 4 6 3811.86 630.924 
862 1 2 8 3814.94 313.71 
863 2 6 8 3806.17 2584.93 
863 0 4 12 4332.15 351.909 
863 0 7 7 3810.24 58.719 
863 1 7 5 3813.03 330.135 
864 2 8 5 3816.05 166.105 
864 2 9 5 3815.92 62.4858 
864 0 6 8 3819.2 224.395 
864 1 4 11 3822.53 381.664 
865 2 7 6 3819.77 740.02 
865 2 8 6 3820.59 179.252 
865 0 7 9 3824.43 554.831 
865 1 6 11 3827.64 501.801 
866 2 10 1 3807.73 566.898 
866 0 10 4 3775.04 252.047 
866 1 9 7 3778.7 816.778 
867 2 9 12 3809.35 1504.97 
867 0 9 8 3777.96 151.769 
867 1 8 3 3781.27 483.868 
868 2 8 8 3808.34 423.261 
868 0 7 8 3812.58 452.955 
868 1 5 7 3815.97 144.756 
868 1 5 8 3815.78 87.2393 
869 2 9 9 3809.19 584.384 
869 2 9 8 3809.68 146.245 
869 0 10 6 3776.8 602.635 
869 1 10 3 3779.06 878.437 
870 2 4 6 3807.49 1086.22 
870 0 4 5 3811.87 909.477 
870 1 4 3 3814.53 647.27 
871 2 4 7 3805.06 410.784 
871 0 3 6 3809.22 369.736 
871 1 2 5 3812.89 794.715 
872 2 5 5 3814.12 1305.55 
872 0 6 7 3818.07 84.042 
872 1 7 9 3820.3 30.8364 
873 2 4 8 3805.2 228.803 
873 0 7 8 3809.13 371.584 
873 1 9 8 3794.12 71.1173 
873 1 8 8 3811.56 44.4518 
874 2 4 3 3812 1869.5 
874 0 5 3 3816 266.291 
874 1 6 3 3818.27 627.852 
875 2 5 12 3806.29 468.201 
875 0 6 10 3810.09 237.998 
875 1 8 8 3813.67 142.693 
876 2 10 4 3809.32 1292.9 
876 0 10 5 3779.04 224.838 
876 0 10 4 3776.68 210.704 
876 1 9 5 3781.11 263.325 
877 2 10 8 3808.29 788.848 
877 0 8 10 3777.22 577.729 
877 0 7 8 3811.7 216.319 
877 1 4 8 3815.32 221.901 
877 1 3 8 3815.06 58.4357 
878 2 2 10 3808.17 906.142 
878 2 8 10 3809.62 1916.27 
878 0 4 9 3811.49 327.569 
878 0 10 12 4312.31 225.691 
878 1 7 9 3815.07 154.751 
879 2 7 7 4294.24 831.105 
879 2 3 2 3814.37 390.573 
879 0 3 4 3816.81 1173.05 
879 1 3 6 3819.81 218.038 
880 2 6 3 3809.66 631.052 
880 0 5 3 3813.86 426.873 
880 1 4 3 3817.1 89.4474 
881 2 6 11 3807.95 552.974 
881 0 6 8 3812.13 293.88 
881 1 6 5 3815.84 552.01 
882 2 5 5 3810.82 714.672 
882 0 5 7 3814.48 93.0134 
882 0 4 8 3814.65 156.235 
882 1 3 12 3818.59 888.235 
883 2 6 5 3819.18 749.181 
883 0 8 9 3823.51 442.503 
883 1 9 12 3827.06 1468.37 
884 2 5 5 3807.56 581.345 
884 0 5 7 3811.96 118.378 
884 1 6 10 3814.66 176.345 
885 2 7 8 3815.96 410.429 
885 2 4 6 3815.82 1223.79 
885 0 7 9 3819.25 260.403 
885 1 7 9 3821.95 109.351 
886 2 6 2 3810.38 504.071 
886 0 7 3 3777.05 282.773 
886 1 6 4 3817.62 437.839 
886 1 7 3 3779.6 1518.13 
886 1 7 1 3406.02 969.501 
886 1 8 3 3779.44 118.369 
887 2 6 6 3810.35 1142.77 
887 0 7 4 3777.8 146.441 
887 1 9 2 3780.47 512.645 
888 2 9 6 3816.98 473.821 
888 0 8 9 3821.69 298.851 
888 1 7 12 3824.7 293.534 
889 2 3 12 3810.56 1084.82 
889 0 5 11 3813.92 276.712 
889 1 6 9 3817.57 312.547 
890 2 3 7 3806.06 315.942 
890 0 3 6 3810.18 84.2707 
890 1 2 5 3812.79 416.656 
890 1 2 6 3812.48 253.598 
891 2 5 9 3807.51 634.88 
891 0 5 10 3811.38 161.396 
891 1 5 10 3814.32 95.5281 
891 1 8 5 3842.08 40.589 
892 2 4 4 3810.32 858.998 
892 0 4 6 3814.9 633.428 
892 1 4 7 3817.32 221.401 
893 2 10 7 3809.99 671.191 
893 0 3 2 3811.33 516.436 
893 0 4 2 3810.44 250.034 
893 1 3 6 3814.52 392.424 
894 2 3 12 3811.47 230.501 
894 2 2 12 3811.6 155.856 
894 0 5 11 3814.27 194.386 
894 1 6 9 3817.97 151.256 
895 2 5 7 3803.05 641.132 
895 0 4 7 3806.03 197.648 
895 1 2 7 3809.27 469.25 
896 2 2 11 3806.28 400.878 
896 0 4 7 3811.56 87.3401 
896 1 5 2 3815.56 1035.51 
897 2 5 9 3804.64 521.425 
897 0 5 10 3807.07 249.974 
897 1 6 11 3809.92 852.353 
898 2 4 10 3808.95 922.136 
898 0 5 7 3812.6 343.327 
898 1 6 6 3815.68 29.8316 
898 1 6 5 3815.66 41.8264 
899 2 7 12 3810.86 1115.54 
899 0 7 10 3815.11 397.115 
899 1 6 8 3817.68 244.524 
900 2 9 11 3811.94 834.271 
900 0 7 7 3816.46 424.236 
900 1 5 4 3819.84 1327.2 
901 2 5 7 3802.33 426.055 
901 0 4 9 3806.31 188.576 
901 1 3 11 3808.96 2053.69 
902 2 8 10 3809.83 516.671 
902 0 7 10 3814.65 594.841 
902 1 6 11 3816.78 50.4373 
902 1 6 10 3816.87 256.402 
903 2 3 9 3808.21 414.558 
903 0 4 8 3811.06 59.2316 
903 1 6 6 3814.84 410.304 
904 2 7 4 3809.3 1357.94 
904 0 5 7 3813.74 71.4287 
904 1 3 11 3816.78 1198.72 
905 2 4 8 3805.65 198.21 
905 0 6 7 3808.96 266.132 
905 1 7 6 3812.68 135.117 
906 2 6 7 3806.13 389.356 
906 0 7 8 3809.68 60.6063 
906 1 8 8 3812.31 305.225 
907 2 10 6 3819.04 637.352 
907 0 8 7 3823.44 312.936 
907 1 5 7 3825.7 180.863 
908 2 2 4 3810.17 191.27 
908 0 2 6 3812.37 431.375 
908 1 1 7 3815.97 857.615 
909 2 5 7 3807.26 638.646 
909 0 6 9 3811.54 94.3522 
909 1 7 10 3813.63 80.7695 
910 2 2 8 3807.54 1222.54 
910 0 4 10 3811.6 226.851 
910 1 6 10 3814.45 230.397 
911 2 5 4 3809.33 793.924 
911 0 3 5 3814.25 85.2465 
911 1 1 7 3817.54 375.368 
912 2 8 12 3807.19 745.634 
912 0 5 10 3811.65 279.083 
912 1 2 7 3814.48 27.0204 
912 1 2 8 3815.32 267.625 
913 2 6 7 3809.04 1092.71 
913 0 6 9 3813.16 387.083 
913 1 5 8 3817.18 293.876 
913 1 5 9 3817.08 421.038 
913 1 4 7 3817 182.741 
913 1 4 8 3816.46 4.11168 
914 2 9 10 3811.17 390.001 
914 0 6 10 3815.72 89.8982 
914 1 2 10 3818.28 1293.64 
915 2 8 5 3815.7 605.74 
915 0 6 8 3819.21 304.427 
915 1 5 9 3821.48 1842.98 
915 1 5 10 3821.31 29.6611 
916 2 7 7 3806.95 1314.87 
916 0 9 6 3775.44 159.267 
916 1 10 5 3777.64 842.991 
917 2 3 9 3805.96 808.602 
917 0 3 9 3809.8 345.951 
917 1 2 8 3812.49 612.521 
918 2 5 7 3807.61 1175.18 
918 0 4 8 3810.67 567.922 
918 1 3 9 3814.19 86.4716 
919 2 8 3 3816.58 683.694 
919 0 7 7 3821.5 110.408 
919 1 6 10 3823.85 263.712 
920 2 3 12 3809.36 602.138 
920 0 3 10 3813.41 184.339 
920 1 3 8 3816.38 1866.67 
921 2 10 7 3805.49 784.328 
921 0 5 8 3809.64 74.3556 
921 1 1 10 3812.11 4551.02 
922 2 4 4 3809.56 776.277 
922 0 4 6 3813.49 576.896 
922 1 3 7 3816.16 210.454 
923 2 4 7 3805.36 186.339 
923 0 4 7 3809.72 290.419 
923 1 4 7 3812.74 170.861 
924 2 2 7 3803.08 657.126 
924 0 4 9 3806.86 85.936 
924 1 5 12 3809.86 253.752 
925 2 10 11 3810.42 1905.13 
925 0 4 12 3801.25 253.902 
925 0 6 12 3814.07 648.663 
925 1 5 6 3818.57 596.321 
926 2 8 7 3807.11 948.73 
926 0 3 12 4157.86 196.264 
926 0 6 7 3811.15 376.085 
926 1 4 7 3814.31 411.049 
927 2 5 12 3808.22 727.113 
927 0 3 7 3813.17 357.054 
927 1 1 2 3817.45 527.863 
928 2 9 7 3808.05 1870.35 
928 0 5 9 3811.28 375.056 
928 1 2 6 3815.07 1959.22 
929 2 4 8 3803.13 456.827 
929 0 6 9 3807.37 674.459 
929 1 7 10 3810.33 1440.48 
930 2 5 5 3809.11 1005.5 
930 0 4 6 3813.26 137.429 
930 1 2 7 3815.28 5197.99 
931 2 6 8 3805.37 253.167 
931 0 3 6 3809.8 206.489 
931 1 9 2 3876.32 281.065 
931 1 1 5 3812.72 270.977 
931 1 1 6 4221.11 167.838 
932 2 1 8 3805.96 629.91 
932 0 4 9 3809.08 724.109 
932 0 2 10 3808.78 242.052 
932 1 8 11 3812.66 821.383 
932 1 7 11 3812.82 261.547 
933 2 8 2 3811.98 425.709 
933 0 4 3 3816.85 1120.69 
933 1 1 5 3819.23 386.87 
934 2 6 5 3809.23 256.57 
934 0 4 5 3813.1 484.484 
934 1 2 4 3816.18 501.149 
934 1 2 5 3815.37 11.763 
935 2 3 9 3807.15 1973.19 
935 0 4 8 3811.01 106.682 
935 1 5 6 3814.1 214.383 
936 2 10 10 3811.6 212.784 
936 0 9 7 3778.84 223.993 
936 1 7 3 3781.47 421.291 
936 1 8 3 3781.1 49.4176 
937 2 5 3 3817.7 1062.29 
937 0 8 8 3821.96 377.142 
937 1 10 11 3789.44 51.8225 
937 1 7 9 3825.35 276.753 
938 2 3 6 3808.87 765.261 
938 0 3 7 3813.84 143.631 
938 0 2 7 3813.51 399.75 
938 1 4 7 3816.8 438.855 
938 1 3 7 3815.72 572.652 
939 2 4 5 3810.48 486.364 
939 0 3 4 3815.32 995.974 
939 1 2 3 3817.67 526.846 
940 2 5 10 3807.86 510.475 
940 0 6 8 3810.56 459.312 
940 1 7 7 3814.06 444.991 
941 2 7 10 3811.16 416.539 
941 0 6 8 3815.41 362.151 
941 1 6 5 3818.4 59.5777 
942 2 8 6 3815.13 433.099 
942 2 9 6 3816.42 47.462 
942 2 2 6 3814.09 1621.74 
942 0 9 4 3407.06 532.614 
942 0 1 3 3801.22 135.529 
942 0 3 4 3819.37 488.812 
942 1 1 2 3821.7 568.65 
942 1 4 4 3821.62 155.465 
943 2 3 5 3807.91 408.792 
943 0 2 7 3811.52 532.823 
943 1 1 9 3814.79 1586.06 
944 2 9 11 3812.8 514.781 
944 2 7 12 3812.84 318.914 
944 0 10 9 3780.66 450.014 
944 0 7 11 3817.29 70.1161 
944 0 6 11 3817.32 85.264 
944 1 6 10 3819.77 180.299 
945 2 1 8 3807.76 666.916 
945 0 4 8 3812.48 131.739 
945 1 6 8 3815.49 762.142 
946 2 8 7 3805.01 788.823 
946 0 8 8 3809.91 98.2847 
946 1 7 8 3812.36 274.023 
947 2 4 8 3802.93 539.816 
947 0 4 7 3808.09 265.282 
947 1 3 5 3811.81 675.755 
947 1 3 6 3811.61 486.716 
948 2 2 11 3809.29 1608.22 
948 2 6 10 3809.58 1545.52 
948 0 8 9 3813.49 273.927 
948 1 7 7 3817.34 349.645 
949 2 3 3 3810.48 812.516 
949 0 2 3 3814.14 1197.5 
949 1 2 3 3816.86 363.698 
950 2 9 11 3811.96 1410.39 
950 0 9 7 3778.77 201.026 
950 1 10 3 3781.67 173.325 
951 2 4 5 3809.96 979.667 
951 0 4 6 3814.4 500.004 
951 1 5 6 3816.63 316.132 
952 2 6 5 3817.28 604.759 
952 0 6 7 3821.09 343.025 
952 1 5 9 3823.59 187.468 
953 2 7 6 3806.55 226.72 
953 0 5 9 3809.67 227.945 
953 1 3 8 3813.46 155.506 
954 2 1 7 3803.37 368.971 
954 0 5 10 3807.87 223.803 
954 1 7 12 3811.05 242.781 
955 2 1 11 3806.55 1110.04 
955 0 2 9 3811.28 372.679 
955 0 1 9 3800.2 255.196 
955 1 3 6 3814.91 392.424 
956 2 8 6 3814.22 492.493 
956 0 9 7 3780.59 51.8586 
956 1 10 7 3783.48 87.7611 
956 1 9 7 3783.2 2112.47 
957 2 3 9 3808.07 2087.32 
957 0 4 6 3812.34 502.857 
957 1 5 4 3815.59 950.163 
958 2 6 6 3815.84 1648.6 
958 2 6 4 3815.28 1412.95 
958 2 5 5 3815.27 467.125 
958 0 5 10 3819.47 204.696 
958 0 6 7 3819.56 105.388 
958 1 7 10 3822.72 900.951 
959 2 4 6 3810.86 477.866 
959 0 5 7 3814.11 179.332 
959 1 6 9 3817.7 379.574 
960 2 7 4 3812.42 912.879 
960 2 8 6 3812.07 585.791 
960 0 5 8 3815.65 95.8849 
960 1 2 5 3819.35 595.379 
960 1 3 5 3818.59 26.3225 
961 2 3 7 3807.29 3954.47 
961 2 3 8 3809.4 92.9348 
961 0 5 10 3811.05 177.347 
961 0 6 10 3811.62 260.164 
961 0 6 9 3810.66 203.984 
961 1 8 11 3814.97 713.664 
961 1 6 11 3814.11 1921.59 
962 2 8 11 3810.22 1133.14 
962 0 6 8 3814.02 355.534 
962 1 4 5 3817.99 451.429 
963 2 5 6 3815.49 771.391 
963 0 7 9 3819.75 102.965 
963 1 9 12 3823.25 1552.35 
964 2 5 11 3809 534.316 
964 0 4 8 3813.56 241.517 
964 1 1 6 3816.9 627.177 
965 2 6 3 4015.74 717.846 
965 2 2 4 3807.42 915.409 
965 0 4 4 3811.68 220.886 
965 1 4 3 3813.68 59.0158 
966 2 8 7 3807.32 849.701 
966 0 5 9 3811.09 157.758 
966 1 3 6 3814.93 1117.98 
967 2 7 5 3811.34 411.513 
967 0 5 7 3815.27 270.083 
967 1 4 10 3819 589.384 
967 1 3 10 3818.72 29.3336 
968 2 6 9 3810.75 1486.77 
968 0 4 10 3814.78 119.648 
968 1 2 10 3818.46 167.728 
968 1 1 10 3818.59 320.127 
969 2 10 5 3805.62 735.05 
969 0 10 6 3774.16 422.272 
969 1 9 7 3776.18 108.869 
970 2 1 3 3810.88 1658.04 
970 0 1 4 3811.97 86.353 
970 0 2 3 3814.93 1243.8 
970 1 1 3 3817.95 459.428 
970 1 2 3 3817.97 669.169 
971 2 2 9 3806.78 1480.06 
971 0 5 9 3809.8 428.844 
971 1 7 5 3813.2 151.728 
972 2 9 6 3816.08 149.52 
972 0 8 8 3819.88 148.21 
972 0 7 8 3819.93 137.144 
972 0 6 8 3819.69 345.523 
972 0 9 6 3783.18 442.212 
972 0 4 6 3821.66 153.736 
972 1 4 8 3822.86 695.2 
972 1 7 9 3822.56 126.079 
972 1 7 6 3821.96 237.113 
973 2 3 8 3803.25 248.066 
973 0 2 10 3806.98 484.92 
973 1 1 11 3810.19 524.691 
974 2 7 6 3806.57 320.436 
974 0 9 5 3774.16 161.097 
974 1 10 4 3777.32 656.722 
975 2 5 5 3808.08 1204.77 
975 0 5 7 3811.79 454.369 
975 1 6 10 3815.47 377.172 
976 2 9 7 3817.85 320.429 
976 2 8 7 3815.96 3369.54 
976 2 6 2 3816.35 45.0846 
976 2 7 3 3815.62 1896.21 
976 0 8 3 3782.3 458.959 
976 0 3 4 3820.03 1054.28 
976 0 4 2 3819.66 390.935 
976 0 5 4 3820.2 734.045 
976 1 9 4 3784.8 810.637 
977 2 6 9 3818.15 217.261 
977 2 2 3 3819.88 557.688 
977 0 6 9 3821.55 148.525 
977 1 7 9 3824.9 550.801 
977 1 7 8 3824.5 76.173 
978 2 8 8 3810.29 590.507 
978 0 7 7 3814.1 84.8597 
978 1 5 5 3816.47 323.619 
979 2 4 8 3805.09 290.933 
979 0 3 10 3809.4 543.782 
979 1 3 10 3812.35 107.949 
980 2 6 6 3819.43 848.908 
980 2 6 5 3819.47 640.143 
980 2 8 6 3819.64 825.994 
980 2 5 5 3819.04 602.172 
980 0 7 10 3824.63 579.147 
980 0 9 6 3787.07 175.249 
980 1 8 10 3825.61 261.789 
980 1 7 11 3827.11 391.373 
981 2 7 11 3810.83 1154.95 
981 0 6 8 3814.4 261.558 
981 1 5 5 3817.77 546.307 
981 1 5 6 3817.99 147.338 
982 2 4 11 3805.17 712.688 
982 0 3 10 3809.71 222.941 
982 1 3 9 3812.45 449.787 
983 2 4 2 3806.61 204.003 
983 0 7 4 3772.82 44.0876 
983 1 10 6 3777.29 133.629 
983 1 10 5 3775.6 8.0961 
984 2 8 4 3810.34 267.191 
984 2 9 2 3810.52 1673.29 
984 0 3 4 3816.16 368.887 
984 0 4 3 3814.72 802.623 
984 1 4 7 3818.62 483.479 
985 2 6 10 3812.02 1972.6 
985 0 5 10 3815.29 212.381 
985 1 4 7 3819.07 57.6798 
985 1 4 8 3819.24 191.102 
985 1 4 9 3818.98 83.2941 
986 2 4 2 3811.31 434.136 
986 0 3 4 3815.84 355.7 
986 0 3 5 3815.38 110.786 
986 1 2 6 3817.79 47.1215 
987 2 5 4 3807.05 565.473 
987 0 4 7 3811.34 150.001 
987 1 2 11 3815.25 1322.73 
988 2 4 5 3811.53 748.198 
988 0 3 4 3815.72 1064.74 
988 0 4 5 3815.07 3143.54 
988 1 2 4 3818.17 183.271 
989 2 9 4 3805.7 396.709 
989 0 9 6 3773.28 214.181 
989 1 10 7 3775.77 1079.57 
990 2 5 11 3806.52 420.275 
990 0 5 11 3810.61 329.234 
990 1 4 12 3814.03 383.973 
991 2 1 2 3811.02 1461.58 
991 0 2 6 3814.58 1104.09 
991 1 3 7 3818.27 259.149 
992 2 6 10 3807.55 1111.24 
992 0 4 10 3811.72 176.579 
992 1 2 9 3815.36 1339.75 
992 1 2 10 4039.92 252.115 
992 1 1 10 4039.71 110.743 
993 2 4 3 3812.29 668.823 
993 0 3 3 3815.63 770.807 
993 1 3 2 3819.32 229.502 
994 2 9 6 3818.53 552.723 
994 0 7 8 3822.9 141.245 
994 1 5 10 3825.72 331.792 
995 2 2 3 3814.05 428.238 
995 0 3 2 3817.59 816.045 
995 1 4 1 3820.44 2059.24 
996 2 9 9 3810.28 1043.3 
996 0 8 8 3815 63.7133 
996 1 6 8 3818.54 312.685 
996 1 9 6 3797.38 175.682 
997 2 4 12 3807.51 650.488 
997 0 5 11 3810.26 92.3195 
997 1 4 10 3813.8 200.275 
998 2 1 2 3812.44 1071.02 
998 0 3 3 3816.92 240.293 
998 1 4 3 3819.6 418.242 
999 2 9 8 3809.27 1075.32 
999 0 6 10 3812.82 415.453 
999 1 5 9 3816.1 614.422 
999 1 5 10 3815.9 78.3322 
1000 2 1 9 3805.04 612.018 
1000 0 2 8 3809.59 277.321 
1000 1 2 6 3812.87 552.515 
1001 2 6 3 3810.74 740.887 
1001 0 7 4 3776.01 92.1623 
1001 1 8 5 3779.03 179.405 
1002 2 1 2 3811.01 1621.78 
1002 0 4 3 3814.74 850.272 
1002 1 6 4 3818.21 374.85 
1003 2 2 11 3811.22 1539.94 
1003 2 9 9 3789.02 508.099 
1003 0 4 11 3814.75 347.048 
1003 1 6 10 3818.05 164.393 
1004 2 2 8 3805.35 586.822 
1004 0 4 9 3809.16 164.814 
1004 1 5 9 3811.93 451.57 
1005 2 9 8 3808.88 279.997 
1005 0 5 8 3812.04 243.213 
1005 1 1 9 3815.48 94.2649 
1005 1 1 10 3815.43 93.7811 
1006 2 5 5 3806.16 652.489 
1006 0 3 5 3810.5 127.492 
1006 1 1 4 3813.08 48.0751 
1006 1 1 6 3812.57 22.9417 
1007 2 3 10 3805.96 786.226 
1007 0 2 7 3809.97 89.9332 
1007 1 1 3 3812.9 610.916 
1008 2 4 5 3809.09 1130.48 
1008 0 4 8 3813.24 144.056 
1008 1 3 9 3816.4 227.495 
1008 1 3 10 3816.05 607.905 
1009 2 6 2 3819.36 31.6284 
1009 2 6 1 3818.62 2510.14 
1009 0 5 7 3823.65 122.55 
1009 0 5 8 3824.67 95.8849 
1009 0 7 7 3823.66 685.939 
1009 0 6 7 3823.48 49.0277 
1009 0 7 5 3411.36 218.935 
1009 1 7 12 3827.18 482.583 
1009 1 6 8 3826.02 45.0891 
1010 2 7 12 3812 198.234 
1010 2 6 11 3812.52 3757.01 
1010 0 6 9 3815.77 148.525 
1010 1 5 6 3819.4 214.383 
1011 2 8 10 3806.97 907.948 
1011 0 5 10 3809.94 403.603 
1011 1 3 9 3813.57 42.6293 
1011 1 2 9 3814.1 2726.92 
1012 2 2 7 3809.35 2788.96 
1012 2 2 8 3808.57 576.302 
1012 0 2 6 3812.56 798.587 
1012 1 6 8 3816.82 671.351 
1013 2 4 4 3809.47 780.729 
1013 0 3 5 3813.78 439.846 
1013 1 2 6 3816.59 672.453 
1014 2 1 8 3802.85 233.962 
1014 0 2 10 3807.59 148.716 
1014 1 3 12 3810.33 175.839 
1015 2 6 8 3810.13 1802.76 
1015 0 6 8 3813.22 91.5334 
1015 1 5 7 3816.18 3220.16 
1015 1 6 7 3815.41 7.61236 
1016 2 2 7 3802.95 723.708 
1016 0 4 5 3806.24 1404.11 
1016 1 6 4 3809.65 42.8801 
1016 1 5 4 3810.09 650.991 
1017 2 2 2 3807.67 502.865 
1017 0 2 6 3812.75 271.593 
1017 1 1 7 3815.24 1279.12 
1017 1 5 5 3814.99 510.23 
1018 2 6 8 3806.71 1127.3 
1018 0 7 7 3810.93 58.719 
1018 1 7 7 3813.38 329.398 
1019 2 10 5 3815.77 1924.25 
1019 0 8 8 3820.14 102.532 
1019 1 6 11 3822.94 427.716 
1020 2 1 10 3809.91 120.994 
1020 2 1 11 3811.02 0.581671 
1020 0 2 9 3814.28 404.759 
1020 1 2 7 3818.38 191.138 
1020 1 5 5 3818.05 654.724 
1021 2 10 7 3820.44 1401.1 
1021 2 9 6 3820.79 20.4486 
1021 2 9 5 3820.08 998.576 
1021 2 1 5 4249.2 151.765 
1021 0 7 9 3823.99 207.93 
1021 1 4 10 3827.5 396.806 
1021 1 3 11 3828.41 536.247 
1021 1 2 9 3827.13 2045.87 
1021 1 10 5 3791.32 1147.56 
1022 2 3 8 3808.54 1156.4 
1022 0 4 8 3812.56 267.243 
1022 1 4 7 3814.62 117.811 
1023 2 3 5 3810.74 1470.16 
1023 0 2 6 3814.79 1191.95 
1023 1 2 4 3818.23 1427.86 
1024 2 6 2 3812.5 392.567 
1024 0 8 3 3779.96 400.558 
1024 1 10 3 3782.14 722.104 
1025 2 7 5 3812.66 147.301 
1025 0 6 7 3817.27 66.6691 
1025 1 6 8 3820.07 714.066 
1026 2 3 12 3809.06 340.878 
1026 0 2 9 3812.01 100.957 
1026 1 2 6 3815.86 502.525 
1027 2 5 7 3802.79 397.871 
1027 0 4 6 3806.08 431.929 
1027 1 2 4 3808.91 411.471 
1028 2 3 7 3807.65 1031.88 
1028 0 4 5 3812.8 755.794 
1028 1 5 2 3815.77 563.885 
1029 2 4 1 3809.71 388.921 
1029 0 4 3 3814.21 350.878 
1029 1 5 5 3817.4 195.78 
1030 2 3 6 3809.47 173.045 
1030 0 3 8 3814.43 148.276 
1030 1 2 10 3817.58 737.295 
1031 2 10 11 3809.16 1701.47 
1031 0 10 10 3777.05 78.3763 
1031 1 10 9 3779.98 1020.38 
1032 2 7 8 3808.26 1075.14 
1032 0 5 8 3812.52 432.157 
1032 1 3 9 3815.85 238.752 
1033 2 3 9 3805.8 1243.85 
1033 0 5 10 3809.3 181.298 
1033 1 7 11 3812.7 997.942 
1034 2 8 2 3809.11 488.444 
1034 0 4 5 3814.08 760.306 
1034 1 1 8 3817.33 297.411 
1034 1 3 6 4066.15 853.961 
1035 2 2 9 3804.63 326.729 
1035 0 4 10 3808.73 387.054 
1035 1 6 10 3811.93 430.845 
1036 2 8 7 3808.19 631.904 
1036 0 9 7 3774.93 348.517 
1036 1 9 7 3778.44 287.073 
1037 2 5 2 3809.72 1456.52 
1037 0 7 4 3775.21 100.688 
1037 1 8 5 3778.79 727.963 
1038 2 4 9 3805.39 603.846 
1038 0 6 8 3808.59 290.34 
1038 1 7 7 3811.58 3701.09 
1039 2 7 12 3809.7 1454.47 
1039 0 7 12 3777.73 283.502 
1039 0 6 12 3814.53 311.665 
1039 1 7 12 3816.85 331.681 
1040 2 7 4 3816.79 385.534 
1040 0 6 7 3821.46 287.698 
1040 1 6 10 3824.36 313.445 
1041 2 9 12 3812.38 795.423 
1041 0 8 9 3815.68 45.262 
1041 1 7 7 3819.1 404.827 
1042 2 6 11 3811.48 981.315 
1042 0 6 9 3815.6 249.292 
1042 1 6 5 3818.75 281.937 
1043 2 4 12 3807.84 331.396 
1043 0 7 11 3812.1 279.804 
1043 1 10 10 3780.12 549.934 
1043 1 8 9 3803.41 13.9567 
1043 1 8 8 3814.97 1969.76 
1044 2 2 5 3809.78 1138.71 
1044 0 2 7 3814.23 203.858 
1044 1 1 9 3816.46 3852.04 
1045 2 2 9 3807.58 333.543 
1045 0 5 7 3810.91 109.987 
1045 1 7 8 3814.59 143.544 
1046 2 6 12 3807.7 1096.31 
1046 0 7 9 3810.73 303.32 
1046 1 6 7 3814.13 511.81 
1047 2 4 9 3806.76 1188.73 
1047 0 4 10 3810.13 226.851 
1047 1 3 11 3813.54 563.396 
1048 2 3 12 3808.26 245.44 
1048 0 6 12 3813.1 158.313 
1048 1 9 11 3816.1 819.146 
1049 2 6 5 3811.98 337.564 
1049 2 6 4 3811.32 3696.28 
1049 0 4 3 3815.27 396.491 
1049 1 3 2 3818.71 714.023 
1050 2 3 7 3807.2 537.468 
1050 0 3 5 3810.91 309.782 
1050 1 3 4 3814.23 374.222 
1051 2 6 10 3809.2 1576.84 
1051 0 5 8 3812.37 166.105 
